ID,Sexo,AdultoMayor,Socio,Dependientes,MesesCliente,ServicioTelefonico,LineasMultiples,ServicioInternet,SeguridadOnline,RespaldoOnline,ProteccionDispositivo,SoporteTecnico,TransmisionTV,TransmisionPeliculas,TerminoContrato,FacturacionElectronica,MetodoPago,MontoCargadoMes,MontoCargadoTotal,Churn
ID04989,Masculino,0.0,No,No,46.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke por correo,,907.05,0
ID04823,Masculino,1.0,No,No,54.0,Si,Si,Fibra Optica,No,Si,No,No,No,Si,Mes a mes,Si,Checke por correo,90.05,4931.8,0
ID02203,Femenino,0.0,Si,Si,63.0,Si,No,DSL,Si,No,No,No,No,No,Bianual,Si,Tarjeta de credito (automatico),50.65,3221.25,0
ID02107,Femenino,1.0,Si,No,68.0,Si,Si,Fibra Optica,No,Si,No,No,No,Si,Mes a mes,Si,Tarjeta de credito (automatico),89.6,6127.6,1
ID05912,Femenino,1.0,No,No,2.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke electronico,75.45,158.4,1
ID04544,Femenino,1.0,Si,No,28.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Mes a mes,Si,Checke por correo,110.85,3204.4,0
ID04395,Femenino,1.0,No,No,20.0,Si,Si,Fibra Optica,Si,No,No,No,No,No,Mes a mes,Si,Checke por correo,79.15,1520.9,1
ID02265,Masculino,0.0,Si,Si,69.0,Si,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),114.35,,0
ID06195,Masculino,0.0,No,No,18.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.05,358.5,0
ID02840,Masculino,0.0,No,No,22.0,No,Sin servicio telefonico,DSL,No,Si,Si,No,No,Si,Anual,Si,Tarjeta de credito (automatico),43.75,903.6,1
ID05660,Femenino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,,Checke electronico,,19.4,0
ID01290,Masculino,0.0,No,No,18.0,Si,Si,DSL,No,No,Si,Si,Si,Si,Anual,Si,Transferencia bancaria (automatico),82.0,1425.45,1
ID01372,Masculino,0.0,No,No,43.0,Si,No,Fibra Optica,Si,Si,Si,Si,No,No,Anual,Si,Transferencia bancaria (automatico),90.65,3882.3,0
ID05328,Masculino,0.0,No,No,53.0,Si,No,DSL,No,No,Si,No,No,Si,Anual,Si,Checke por correo,61.1,3357.9,0
ID05552,Femenino,0.0,Si,Si,9.0,Si,Si,DSL,No,Si,No,No,No,No,Mes a mes,Si,Checke electronico,55.3,501.2,0
ID06818,Femenino,0.0,Si,Si,50.0,Si,No,Fibra Optica,No,No,Si,Si,Si,Si,Anual,No,Checke electronico,103.05,5153.5,0
ID05077,Femenino,0.0,Si,No,72.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Bianual,Si,Checke por correo,110.15,,0
ID04852,Masculino,0.0,Si,No,57.0,Si,No,DSL,Si,No,No,Si,No,No,Mes a mes,No,Checke por correo,55.7,3171.6,0
ID01208,Masculino,0.0,No,Si,51.0,Si,No,DSL,No,No,No,Si,No,No,Anual,No,Transferencia bancaria (automatico),47.85,2356.75,0
ID01505,Masculino,0.0,No,No,69.0,Si,Si,DSL,Si,Si,Si,Si,No,Si,Anual,Si,Transferencia bancaria (automatico),78.6,5356.45,1
ID06747,Femenino,0.0,Si,Si,17.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Anual,No,Checke electronico,20.75,418.25,0
ID00877,Masculino,0.0,No,No,52.0,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Bianual,No,Transferencia bancaria (automatico),63.9,3334.95,0
ID02880,Femenino,1.0,Si,No,34.0,Si,No,DSL,No,No,Si,Si,Si,No,Anual,No,Tarjeta de credito (automatico),64.2,2106.3,0
ID02549,Femenino,0.0,Si,No,70.0,No,Sin servicio telefonico,DSL,Si,No,Si,Si,No,Si,Bianual,Si,Tarjeta de credito (automatico),49.85,3370.2,0
ID05926,Femenino,0.0,No,No,3.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,63.75,1
ID05349,Femenino,0.0,Si,No,56.0,Si,Si,Fibra Optica,Si,No,No,No,Si,Si,Anual,Si,Checke por correo,98.0,5270.6,0
ID03124,Masculino,0.0,Si,Si,3.0,Si,No,Fibra Optica,Si,Si,No,No,Si,No,Mes a mes,No,Checke por correo,89.85,248.4,0
ID03790,Masculino,1.0,No,No,3.0,Si,No,Fibra Optica,No,No,No,No,Si,No,Mes a mes,Si,Checke por correo,79.9,260.9,1
ID00556,Femenino,0.0,Si,Si,18.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Transferencia bancaria (automatico),24.65,471.35,0
ID03720,Femenino,0.0,No,No,2.0,Si,Si,Fibra Optica,No,No,Si,No,Si,No,Mes a mes,Si,Checke por correo,91.4,193.6,1
ID05445,Masculino,0.0,No,Si,1.0,Si,No,No,,,,,,,Mes a mes,No,Checke electronico,20.05,20.05,0
ID04263,Femenino,0.0,No,No,14.0,Si,No,Fibra Optica,No,Si,No,No,No,Si,Mes a mes,Si,Checke por correo,86.3,1180.95,1
ID04070,Femenino,0.0,No,No,9.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Checke por correo,71.0,672.55,1
ID06598,Femenino,0.0,No,No,40.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,20.15,804.85,0
ID04396,Femenino,1.0,No,No,20.0,Si,No,Fibra Optica,No,No,No,No,No,Si,Mes a mes,Si,Checke por correo,81.45,1671.6,0
ID04877,Femenino,1.0,Si,No,60.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Checke por correo,105.9,6401.25,0
ID00248,Masculino,0.0,No,No,10.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Transferencia bancaria (automatico),20.0,198.7,0
ID00176,Femenino,0.0,Si,No,3.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),74.75,229.5,1
ID03934,Masculino,0.0,Si,No,5.0,Si,No,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,94.45,498.1,1
ID02318,Masculino,0.0,Si,Si,72.0,Si,No,DSL,Si,Si,No,Si,Si,No,Bianual,No,Tarjeta de credito (automatico),68.4,4855.35,0
ID04430,Masculino,0.0,No,No,22.0,Si,Si,DSL,Si,Si,No,No,No,No,Mes a mes,No,Checke por correo,59.0,1254.7,1
ID01446,Masculino,1.0,Si,No,59.0,Si,No,Fibra Optica,Si,Si,Si,No,No,No,Anual,Si,Transferencia bancaria (automatico),82.95,4903.15,0
ID00009,Masculino,0.0,No,Si,3.0,Si,No,DSL,No,No,No,No,Si,No,Mes a mes,Si,Transferencia bancaria (automatico),54.7,169.45,1
ID00268,Masculino,1.0,No,No,12.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),29.35,381.2,0
ID06172,Femenino,0.0,No,No,15.0,Si,Si,DSL,No,No,No,No,No,No,Mes a mes,Si,Checke electronico,48.8,720.1,0
ID05786,Masculino,0.0,No,No,1.0,Si,No,DSL,No,No,No,No,No,No,Mes a mes,Si,Checke electronico,45.55,45.55,0
ID04460,Masculino,0.0,Si,No,23.0,Si,Si,Fibra Optica,Si,Si,Si,No,Si,No,Mes a mes,Si,Checke por correo,99.25,2186.4,1
ID05682,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,19.75,1
ID03341,Masculino,0.0,Si,Si,47.0,Si,Si,Fibra Optica,No,Si,No,No,Si,No,Mes a mes,No,Checke por correo,87.2,4017.45,0
ID02315,Masculino,0.0,Si,Si,72.0,No,Sin servicio telefonico,DSL,Si,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),65.65,4664.5,0
ID01652,Femenino,0.0,Si,Si,58.0,Si,Si,Fibra Optica,Si,Si,No,No,No,Si,Mes a mes,Si,Tarjeta de credito (automatico),93.4,5435.6,1
ID00330,Masculino,0.0,No,No,19.0,Si,No,DSL,No,No,Si,Si,No,No,Mes a mes,Si,Transferencia bancaria (automatico),55.0,1046.5,1
ID02657,Femenino,1.0,No,No,72.0,Si,Si,Fibra Optica,Si,Si,Si,Si,No,Si,Bianual,Si,Tarjeta de credito (automatico),107.4,,0
ID04925,Femenino,0.0,Si,Si,42.0,Si,No,Fibra Optica,No,No,Si,Si,Si,Si,Bianual,Si,Checke por correo,100.4,4303.65,0
ID01407,Masculino,0.0,No,No,51.0,Si,Si,DSL,Si,Si,Si,Si,Si,No,Anual,Si,Transferencia bancaria (automatico),81.15,4126.2,0
ID04667,Masculino,1.0,No,No,37.0,No,Sin servicio telefonico,DSL,No,Si,Si,No,No,No,Mes a mes,No,Checke por correo,36.65,1315,0
ID04899,Masculino,1.0,Si,No,65.0,Si,Si,Fibra Optica,No,Si,Si,No,Si,Si,Mes a mes,Si,Checke por correo,104.35,6578.55,0
ID02061,Masculino,1.0,No,No,52.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),72.95,3829.75,0
ID03773,Femenino,0.0,No,No,3.0,Si,No,Fibra Optica,Si,No,No,No,No,No,Mes a mes,Si,Checke por correo,74.55,233.65,0
ID00874,Masculino,0.0,Si,No,51.0,Si,No,DSL,Si,Si,Si,Si,Si,Si,Bianual,Si,Transferencia bancaria (automatico),83.25,4089.45,0
ID03529,Femenino,0.0,No,No,1.0,Si,No,Fibra Optica,No,Si,No,No,No,No,Mes a mes,No,Checke por correo,74.35,74.35,0
ID02502,Masculino,0.0,Si,No,66.0,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Bianual,No,Tarjeta de credito (automatico),91.7,6075.9,0
ID04934,Masculino,0.0,Si,Si,60.0,Si,Si,Fibra Optica,Si,No,Si,Si,Si,Si,Bianual,Si,Checke por correo,110.6,6586.85,0
ID01326,Femenino,0.0,No,No,29.0,Si,Si,DSL,No,No,No,No,Si,Si,Anual,Si,Transferencia bancaria (automatico),71.0,2080.1,0
ID01232,Masculino,0.0,Si,Si,60.0,Si,Si,No,,,,,,,Anual,No,Transferencia bancaria (automatico),23.95,1506.4,0
ID05367,Femenino,0.0,Si,No,59.0,Si,Si,DSL,No,Si,No,Si,Si,Si,Anual,Si,Checke por correo,80.1,4693.2,0
ID03386,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,,Checke por correo,,19.85,1
ID02425,Masculino,0.0,Si,No,54.0,Si,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Bianual,No,Tarjeta de credito (automatico),109.75,6110.2,1
ID00857,Femenino,0.0,Si,No,46.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Bianual,Si,Transferencia bancaria (automatico),108.9,4854.3,0
ID02994,Masculino,0.0,Si,No,59.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Anual,Si,Tarjeta de credito (automatico),99.5,5961.1,1
ID04937,Femenino,0.0,Si,Si,63.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke por correo,,1263.85,0
ID01253,Femenino,0.0,Si,Si,67.0,Si,Si,Fibra Optica,No,Si,Si,Si,Si,Si,Anual,Si,Transferencia bancaria (automatico),112.35,,0
ID06489,Masculino,0.0,Si,Si,63.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Checke electronico,,1177.05,0
ID05629,Masculino,1.0,Si,Si,32.0,Si,No,Fibra Optica,No,Si,No,No,Si,Si,Mes a mes,Si,Checke electronico,93.95,2861.45,0
ID02486,Femenino,0.0,No,No,65.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),26.5,1698.55,0
ID05742,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,21.1,21.1,0
ID04159,Femenino,0.0,No,No,11.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Checke por correo,75.25,888.65,0
ID03270,Masculino,0.0,Si,Si,25.0,Si,No,Fibra Optica,No,Si,No,No,No,No,Mes a mes,Si,Checke por correo,75.5,1901.05,0
ID06835,Femenino,0.0,Si,Si,59.0,Si,Si,DSL,Si,Si,No,Si,No,No,Anual,No,Checke electronico,65.5,3801.3,0
ID00234,Masculino,1.0,No,No,8.0,Si,No,Fibra Optica,Si,No,No,Si,Si,Si,Mes a mes,No,Transferencia bancaria (automatico),100.3,832.35,1
ID01829,Femenino,0.0,No,No,12.0,Si,Si,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Tarjeta de credito (automatico),100.15,1164.3,1
ID06531,Masculino,0.0,Si,Si,72.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,26.1,1851.45,0
ID05454,Femenino,0.0,No,Si,1.0,No,Sin servicio telefonico,DSL,No,No,No,No,No,No,Mes a mes,No,Checke electronico,24.7,24.7,0
ID06414,Masculino,0.0,Si,Si,39.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Checke electronico,23.8,903.8,0
ID00393,Femenino,1.0,Si,No,28.0,Si,Si,Fibra Optica,No,No,No,Si,Si,Si,Mes a mes,Si,Transferencia bancaria (automatico),101.3,2812.2,1
ID02067,Masculino,0.0,No,No,54.0,Si,Si,Fibra Optica,No,Si,No,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),79.85,4308.25,0
ID06619,Masculino,0.0,Si,No,48.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Checke electronico,20.05,1036,0
ID03565,Masculino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,Si,Mes a mes,Si,Checke por correo,79.25,79.25,1
ID01294,Femenino,0.0,No,No,19.0,No,Sin servicio telefonico,DSL,No,No,No,No,Si,Si,Anual,Si,Transferencia bancaria (automatico),44.85,893.55,1
ID04107,Femenino,1.0,No,No,10.0,No,Sin servicio telefonico,DSL,No,No,No,Si,No,No,Mes a mes,Si,Checke por correo,29.65,291.4,1
ID01017,Masculino,0.0,No,No,70.0,Si,Si,Fibra Optica,Si,No,No,Si,Si,Si,Bianual,Si,Transferencia bancaria (automatico),104.0,,1
ID01412,Femenino,0.0,No,No,52.0,Si,Si,DSL,Si,No,Si,Si,Si,No,Anual,No,Transferencia bancaria (automatico),74.0,3877.65,0
ID00255,Masculino,0.0,No,No,10.0,Si,Si,DSL,No,No,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automatico),72.15,794.25,1
ID05084,Masculino,0.0,No,No,72.0,Si,Si,Fibra Optica,Si,Si,Si,Si,Si,Si,Bianual,Si,Checke por correo,118.2,,0
ID05697,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.05,20.05,0
ID01097,Masculino,0.0,Si,No,72.0,Si,Si,Fibra Optica,Si,Si,Si,No,Si,No,Bianual,Si,Transferencia bancaria (automatico),97.95,,0
ID02647,Masculino,0.0,Si,No,72.0,Si,Si,Fibra Optica,Si,Si,No,Si,No,Si,Bianual,Si,Tarjeta de credito (automatico),100.55,,0
ID01062,Masculino,0.0,Si,No,72.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),24.8,1874.3,0
ID02178,Masculino,0.0,Si,Si,56.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),24.15,1402.25,0
ID04836,Masculino,0.0,No,No,55.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,96.8,5283.95,1
ID01607,Masculino,0.0,No,Si,33.0,Si,Si,Fibra Optica,Si,No,Si,No,No,Si,Mes a mes,Si,Tarjeta de credito (automatico),95.3,3275.15,0
ID02364,Masculino,0.0,No,No,10.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),25.7,251.6,0
ID05056,Masculino,0.0,No,No,71.0,Si,Si,Fibra Optica,Si,No,Si,Si,Si,Si,Bianual,Si,Checke por correo,108.05,,1
ID01318,Femenino,0.0,Si,No,26.0,Si,Si,DSL,Si,Si,Si,Si,Si,Si,Anual,Si,Transferencia bancaria (automatico),90.1,2312.55,0
ID01470,Masculino,,Si,No,64.0,Si,No,Fibra Optica,Si,No,Si,No,No,No,Anual,No,Transferencia bancaria (automatico),80.3,5017.7,0
ID05494,Masculino,0.0,No,Si,3.0,Si,No,DSL,Si,No,Si,No,No,No,Mes a mes,No,Checke electronico,55.9,157.55,0
ID02790,Femenino,0.0,Si,Si,62.0,Si,No,DSL,Si,No,Si,Si,Si,No,Anual,Si,Tarjeta de credito (automatico),70.75,4263.45,0
ID05307,Femenino,0.0,Si,No,49.0,Si,Si,DSL,Si,Si,Si,No,No,Si,Anual,No,Checke por correo,71.8,3472.05,0
ID02365,Femenino,0.0,No,No,15.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),25.05,369.1,0
ID02599,Masculino,0.0,No,No,72.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),24.75,1777.6,0
ID06312,Femenino,0.0,Si,No,49.0,Si,Si,Fibra Optica,Si,No,No,No,Si,Si,Mes a mes,Si,Checke electronico,100.85,4847.35,0
ID07015,Masculino,0.0,No,No,52.0,No,Sin servicio telefonico,DSL,No,Si,No,No,No,No,Anual,No,Checke electronico,30.1,1623.4,0
ID05701,Masculino,0.0,,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.15,20.15,1
ID05733,Masculino,0.0,No,No,1.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,20.6,20.6,0
ID03477,Masculino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,69.35,69.35,1
ID03204,Masculino,0.0,Si,Si,13.0,Si,No,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,No,Checke por correo,97.0,1334.45,0
ID02247,Femenino,0.0,Si,Si,68.0,Si,Si,Fibra Optica,Si,No,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),109.05,,0
ID00030,Masculino,0.0,Si,Si,10.0,Si,No,No,,,,,,,Mes a mes,Si,Transferencia bancaria (automatico),20.05,218.5,0
ID01461,Masculino,0.0,Si,No,63.0,Si,No,DSL,Si,Si,No,Si,Si,No,Anual,No,Transferencia bancaria (automatico),70.8,4448.8,0
ID03649,Masculino,1.0,No,No,2.0,Si,No,DSL,Si,No,No,No,No,No,Mes a mes,Si,Checke por correo,49.25,91.1,1
ID00186,Masculino,0.0,No,No,4.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Transferencia bancaria (automatico),20.7,83.75,0
ID05881,Femenino,0.0,No,No,2.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,20.55,33.6,0
ID03511,Masculino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,70.35,70.35,0
ID00387,Femenino,0.0,Si,No,27.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,No,Transferencia bancaria (automatico),95.0,2462.55,0
ID05975,Masculino,0.0,No,No,4.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,Si,Checke electronico,,67.55,0
ID03853,Masculino,1.0,Si,No,4.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Checke por correo,74.95,308.7,1
ID03974,Masculino,1.0,Si,No,6.0,Si,No,Fibra Optica,No,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,95.75,573.75,1
ID03114,Masculino,0.0,No,Si,2.0,Si,No,DSL,No,No,No,No,No,Si,Mes a mes,Si,Checke por correo,55.3,108.65,0
ID02545,Masculino,0.0,Si,No,70.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Tarjeta de credito (automatico),25.15,1940.85,0
ID04488,Femenino,0.0,No,No,25.0,No,Sin servicio telefonico,DSL,No,No,Si,No,Si,Si,Mes a mes,Si,Checke por correo,48.25,1293.8,0
ID00727,Masculino,0.0,Si,Si,71.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Transferencia bancaria (automatico),23.9,1626.4,0
ID03331,Femenino,0.0,Si,Si,42.0,Si,Si,Fibra Optica,No,No,No,No,Si,Si,Mes a mes,Si,Checke por correo,94.2,4186.3,1
ID06360,Femenino,0.0,Si,Si,14.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Checke electronico,,263.65,0
ID04095,Masculino,0.0,No,No,9.0,Si,No,Fibra Optica,No,No,No,Si,Si,No,Mes a mes,No,Checke por correo,86.25,770.5,0
ID02587,Femenino,1.0,Si,No,71.0,Si,No,Fibra Optica,Si,Si,Si,Si,Si,Si,Bianual,Si,Tarjeta de credito (automatico),109.7,,0
ID06920,Femenino,0.0,Si,No,21.0,Si,No,DSL,Si,No,Si,Si,Si,Si,Anual,No,Checke electronico,80.9,1714.95,0
ID00421,Masculino,0.0,Si,No,32.0,Si,Si,Fibra Optica,No,Si,No,No,Si,Si,Mes a mes,Si,Transferencia bancaria (automatico),98.85,3145.9,0
ID00433,Masculino,0.0,No,No,35.0,Si,Si,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Transferencia bancaria (automatico),75.35,2636.05,1
ID03927,Masculino,0.0,Si,No,5.0,Si,Si,Fibra Optica,Si,No,No,No,No,Si,Mes a mes,Si,Checke por correo,89.15,413.25,0
ID05098,Femenino,0.0,Si,Si,24.0,No,Sin servicio telefonico,DSL,Si,Si,Si,No,Si,Si,Anual,No,Checke por correo,57.6,1367.75,0
ID06450,Masculino,0.0,Si,Si,52.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,No,Checke electronico,,1054.75,0
ID04116,Masculino,0.0,Si,No,10.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Checke por correo,70.3,738.2,1
ID05607,Femenino,0.0,Si,Si,22.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,400.3,0
ID00927,Femenino,0.0,Si,No,62.0,Si,No,DSL,Si,Si,Si,No,Si,No,Bianual,Si,Transferencia bancaria (automatico),72.0,4284.2,0
ID00228,Masculino,1.0,No,No,8.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,Si,Transferencia bancaria (automatico),69.95,562.7,0
ID06077,Femenino,0.0,No,No,8.0,Si,No,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Mes a mes,No,Checke electronico,,156.85,0
ID03406,Femenino,0.0,Si,No,1.0,No,Sin servicio telefonico,DSL,No,No,No,No,No,Si,Mes a mes,No,Checke por correo,35.0,35,0
ID01910,Femenino,0.0,No,No,23.0,Si,No,Fibra Optica,Si,No,No,No,No,No,Mes a mes,Si,Tarjeta de credito (automatico),75.0,1778.5,0
ID00341,Masculino,0.0,No,No,20.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Transferencia bancaria (automatico),70.55,1493.55,0
ID04522,Masculino,0.0,Si,No,27.0,Si,No,DSL,No,Si,No,Si,No,No,Mes a mes,Si,Checke por correo,53.8,1389.85,0
ID06444,Femenino,0.0,Si,Si,48.0,No,Sin servicio telefonico,DSL,Si,Si,No,Si,No,No,Bianual,No,Checke electronico,39.4,1978.65,0
ID03519,Femenino,0.0,No,No,1.0,Si,No,Fibra Optica,No,No,No,No,No,No,Mes a mes,No,Checke por correo,71.35,71.35,1
ID06419,Femenino,0.0,Si,Si,40.0,Si,Si,No,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Sin servicio de internet,Bianual,Si,Checke electronico,24.8,1024.7,0
